2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-9 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-9 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-9 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-9 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-10 can access msId 7 to the dataset for entryId 1 using 39.48.17.9_1,
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-10 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-10 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-10 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-10 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-15 can access msId 7 to the dataset for entryId 1 using 39.48.18.9_1,
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-15 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-15 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-15 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-15 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-8 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-8 can access msId 8 to the dataset for entryId 1 using 39.48.25.10_1,
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-8 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-8 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-8 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-9 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-9 can access msId 8 to the dataset for entryId 1 using 39.48.26.10_1,
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-9 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-9 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-9 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-10 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-10 can access msId 8 to the dataset for entryId 1 using 39.48.27.10_1,
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-10 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-10 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-10 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-11 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-11 can access msId 8 to the dataset for entryId 1 using 39.48.28.10_1,
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-11 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-11 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-11 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-13 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-13 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-13 can access msId 9 to the dataset for entryId 1 using 39.48.35.11_1,
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-13 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,433 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-13 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,434 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-15 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,434 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-15 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,434 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-15 can access msId 9 to the dataset for entryId 1 using 39.48.36.11_1,
2014-04-08 07:14:12,434 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-15 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,434 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-15 can NOT access msId 11 for entryId 1
